Generation,Best,Worst,Average
707,55,24,41.479166666666664
708,53,17,43.25
709,59,32,44.020833333333336
710,51,23,42.541666666666664
711,55,32,43.625
712,54,28,43.958333333333336
713,52,24,41.229166666666664
714,53,26,42.583333333333336
715,60,21,43.270833333333336
716,56,31,43.520833333333336
717,57,9,43.583333333333336
718,52,19,41.1875
719,54,26,42.333333333333336
720,57,22,40.770833333333336
721,53,11,42.125
722,54,19,42.979166666666664
723,54,22,43.229166666666664
724,52,22,42.0625
725,58,17,43.041666666666664
726,53,19,42.395833333333336
727,57,20,42.479166666666664
728,58,26,42.083333333333336
729,55,27,43.895833333333336
730,51,16,41.583333333333336
731,56,29,42.979166666666664
732,56,23,42.208333333333336
733,58,21,42.854166666666664
734,55,27,44.354166666666664
735,56,30,43.604166666666664
736,51,10,41.833333333333336
737,57,32,45.0
738,55,8,43.25
739,53,25,43.416666666666664
740,55,27,43.791666666666664
741,54,30,42.8125
742,54,28,43.4375
743,59,25,44.0625
744,52,27,43.270833333333336
745,53,25,42.6875
746,55,16,42.5625
747,57,31,44.375
748,56,29,43.25
749,52,24,42.8125
750,57,22,44.395833333333336
751,51,17,40.5
752,53,20,41.208333333333336
753,54,10,42.3125
754,57,31,42.9375
755,55,26,42.791666666666664
756,56,17,42.125
757,53,20,40.770833333333336
758,55,18,41.583333333333336
759,57,26,41.416666666666664
760,53,14,42.333333333333336
761,55,29,43.083333333333336
762,53,12,44.291666666666664
763,61,10,43.083333333333336
764,55,16,43.854166666666664
765,57,27,42.5
766,53,29,43.541666666666664
767,54,22,42.9375
768,51,15,41.916666666666664
769,58,15,42.770833333333336
770,64,8,42.416666666666664
771,54,21,42.229166666666664
772,53,26,41.875
773,57,32,42.708333333333336
774,54,20,43.5
775,54,33,43.104166666666664
776,54,29,42.5625
777,51,29,42.25
778,53,18,43.041666666666664
779,57,30,43.4375
780,56,31,44.104166666666664
781,55,35,44.854166666666664
782,53,19,42.9375
783,55,28,41.604166666666664
784,59,26,45.458333333333336
785,58,28,42.4375
786,56,20,42.395833333333336
787,55,16,41.0
788,55,28,42.3125
789,55,25,44.0
790,57,23,42.625
791,55,31,43.083333333333336
792,55,20,42.708333333333336
793,57,31,44.3125
794,53,19,42.166666666666664
795,57,30,43.895833333333336
796,53,27,42.895833333333336
797,51,29,41.729166666666664
798,54,29,44.5625
799,53,12,43.5
800,55,27,42.375
801,53,13,40.9375
802,55,25,42.229166666666664
803,56,27,42.520833333333336
804,55,30,44.3125
805,55,29,42.6875
806,55,25,42.791666666666664
