Generation,Best,Worst,Average
653,56,11,40.020833333333336
654,55,22,41.395833333333336
655,54,23,42.645833333333336
656,55,10,41.25
657,59,12,39.4375
658,56,10,41.208333333333336
659,57,9,42.1875
660,56,17,41.604166666666664
661,51,5,41.708333333333336
662,60,10,42.229166666666664
663,60,4,39.9375
664,56,7,41.3125
665,54,9,39.854166666666664
666,55,23,41.0625
667,56,18,40.208333333333336
668,55,19,41.625
669,55,12,43.125
670,56,21,42.4375
671,55,8,40.8125
672,53,10,41.708333333333336
673,55,18,40.854166666666664
674,56,8,42.9375
675,56,12,41.895833333333336
676,56,9,38.333333333333336
677,53,7,40.083333333333336
678,62,20,42.416666666666664
679,54,11,39.958333333333336
680,56,11,40.583333333333336
681,54,9,41.354166666666664
682,52,14,40.5
683,56,11,39.770833333333336
684,56,14,40.0
685,59,15,39.333333333333336
686,56,16,39.291666666666664
687,58,11,41.625
688,51,21,40.604166666666664
689,56,19,41.895833333333336
690,56,19,40.583333333333336
691,59,15,40.8125
692,54,11,41.166666666666664
693,53,10,39.458333333333336
694,61,6,38.3125
695,52,7,41.708333333333336
696,54,11,38.729166666666664
697,60,20,41.5625
698,54,8,39.708333333333336
699,52,16,39.416666666666664
700,54,10,38.916666666666664
701,55,20,40.083333333333336
702,57,10,39.520833333333336
703,58,9,40.458333333333336
704,56,21,42.354166666666664
705,56,11,41.541666666666664
706,52,9,40.354166666666664
707,55,12,39.770833333333336
708,53,6,40.625
709,58,11,40.4375
710,51,14,37.791666666666664
711,52,6,37.895833333333336
712,54,24,40.4375
713,52,14,39.708333333333336
714,54,14,38.625
715,54,9,37.291666666666664
716,55,9,39.8125
717,55,6,40.541666666666664
718,62,16,41.083333333333336
719,59,12,37.4375
720,54,7,37.6875
721,55,8,41.6875
722,55,8,41.0
723,55,11,38.708333333333336
724,52,9,40.0
725,56,15,39.645833333333336
726,55,13,39.625
727,52,10,39.291666666666664
728,57,21,41.416666666666664
729,54,9,39.895833333333336
730,52,7,38.791666666666664
731,55,20,41.666666666666664
732,53,26,41.75
733,54,13,40.3125
734,61,9,38.666666666666664
735,52,9,38.666666666666664
736,54,14,41.666666666666664
737,54,18,41.75
738,56,11,41.666666666666664
739,53,21,41.729166666666664
740,55,20,42.229166666666664
741,53,11,41.083333333333336
742,59,20,42.1875
743,54,12,42.8125
744,54,20,42.8125
745,60,12,42.729166666666664
746,53,12,40.9375
747,56,21,40.75
748,55,10,39.166666666666664
749,53,15,40.8125
750,53,13,40.5
751,57,10,42.0625
752,58,24,42.958333333333336
753,56,12,42.708333333333336
754,55,19,41.604166666666664
755,57,23,42.333333333333336
756,56,23,42.583333333333336
757,54,21,40.666666666666664
758,52,17,40.145833333333336
759,52,12,41.645833333333336
760,55,14,40.604166666666664
761,56,11,41.041666666666664
762,57,15,41.020833333333336
763,53,22,42.5625
764,56,19,43.083333333333336
765,54,8,42.375
766,53,12,40.916666666666664
767,55,22,42.208333333333336
768,54,27,42.625
769,53,17,42.541666666666664
770,55,11,42.458333333333336
771,55,9,42.395833333333336
772,54,24,42.166666666666664
773,54,20,42.583333333333336
774,54,6,40.270833333333336
775,57,27,41.854166666666664
776,56,9,41.0
777,56,21,41.875
778,51,16,40.416666666666664
779,58,13,41.708333333333336
780,57,16,42.083333333333336
781,55,13,39.270833333333336
782,55,13,41.229166666666664
783,59,15,41.395833333333336
784,53,22,42.0625
785,55,7,38.645833333333336
786,57,14,42.104166666666664
787,54,15,40.645833333333336
788,56,21,40.75
789,57,18,40.229166666666664
790,58,7,40.8125
791,61,8,39.5625
792,56,17,39.4375
793,53,23,41.0625
794,57,13,39.770833333333336
795,55,12,40.729166666666664
796,60,25,42.291666666666664
797,57,19,41.625
798,55,11,38.104166666666664
799,58,9,38.291666666666664
800,51,17,40.166666666666664
801,56,5,40.479166666666664
802,58,9,40.895833333333336
803,52,7,35.625
804,55,21,40.645833333333336
805,56,9,41.104166666666664
806,56,7,41.979166666666664
807,57,8,40.833333333333336
808,55,26,41.791666666666664
809,53,29,42.479166666666664
810,56,15,41.916666666666664
811,53,10,40.729166666666664
812,54,10,37.1875
813,54,14,40.541666666666664
814,61,12,41.5625
815,56,6,42.229166666666664
816,57,14,40.8125
817,56,24,42.583333333333336
818,53,15,39.3125
819,55,8,39.4375
820,58,17,40.875
821,56,11,41.041666666666664
822,54,10,41.395833333333336
823,53,11,39.541666666666664
824,58,10,39.520833333333336
825,54,19,41.916666666666664
826,60,24,43.4375
827,59,16,41.708333333333336
828,53,15,39.9375
829,51,10,39.041666666666664
830,52,0,37.770833333333336
831,49,3,37.416666666666664
832,56,6,37.916666666666664
833,53,18,41.895833333333336
834,52,5,35.854166666666664
835,55,14,40.8125
836,51,15,37.916666666666664
837,54,18,42.770833333333336
838,54,7,39.666666666666664
839,55,19,43.291666666666664
840,56,19,42.645833333333336
841,59,13,42.416666666666664
842,55,7,42.729166666666664
843,52,15,38.916666666666664
844,58,15,44.020833333333336
845,54,19,41.041666666666664
846,55,5,42.416666666666664
847,54,16,42.354166666666664
848,54,16,41.25
849,56,17,41.916666666666664
850,54,15,41.645833333333336
851,54,16,43.145833333333336
852,55,12,42.395833333333336
853,53,24,42.0
854,51,9,37.291666666666664
855,55,18,40.75
856,57,11,40.020833333333336
857,58,25,42.645833333333336
858,53,8,40.104166666666664
859,56,0,40.104166666666664
860,56,10,39.3125
861,55,13,42.125
862,54,11,39.729166666666664
863,55,8,39.041666666666664
864,58,22,42.041666666666664
865,53,15,41.979166666666664
866,56,21,42.1875
867,55,10,42.333333333333336
868,54,21,41.604166666666664
869,55,14,43.604166666666664
870,60,12,40.875
871,59,6,38.25
872,53,20,40.229166666666664
873,53,11,41.666666666666664
874,55,21,43.270833333333336
875,54,29,42.895833333333336
876,51,12,40.708333333333336
877,53,21,42.25
878,52,9,41.3125
879,56,19,42.291666666666664
880,53,14,41.020833333333336
881,51,14,41.0
882,57,8,40.270833333333336
883,55,17,39.958333333333336
884,53,16,41.5
885,55,11,39.854166666666664
886,56,28,41.395833333333336
887,53,12,38.354166666666664
888,55,11,41.375
889,53,15,40.666666666666664
890,56,15,43.395833333333336
891,58,8,40.354166666666664
892,57,9,40.333333333333336
893,56,21,40.395833333333336
894,55,20,41.333333333333336
895,54,28,42.166666666666664
896,54,26,41.916666666666664
897,54,26,40.958333333333336
898,58,19,39.166666666666664
899,54,18,38.145833333333336
900,60,16,42.541666666666664
901,51,17,39.583333333333336
902,58,29,43.8125
903,54,14,43.291666666666664
904,52,9,39.583333333333336
905,57,12,42.166666666666664
906,63,21,41.791666666666664
907,56,10,41.875
908,53,7,41.291666666666664
909,53,11,40.895833333333336
910,56,15,40.854166666666664
911,59,13,41.625
912,52,14,40.541666666666664
913,57,20,41.583333333333336
914,56,7,41.958333333333336
915,53,19,39.875
916,52,8,38.895833333333336
917,58,15,40.208333333333336
918,53,5,40.666666666666664
919,60,8,40.604166666666664
920,53,13,40.958333333333336
921,55,23,41.3125
922,56,11,41.229166666666664
923,52,7,39.041666666666664
924,53,13,39.479166666666664
925,53,24,41.458333333333336
926,56,13,38.583333333333336
927,58,22,42.0
928,55,13,39.395833333333336
929,53,15,39.6875
930,59,11,41.9375
931,54,22,42.583333333333336
932,53,13,40.041666666666664
933,52,14,43.125
934,59,9,43.020833333333336
935,55,11,42.020833333333336
936,52,10,40.5625
937,56,9,39.916666666666664
938,57,15,44.145833333333336
939,55,4,38.625
940,55,6,38.854166666666664
941,54,13,42.0625
942,53,7,37.833333333333336
943,50,9,39.5625
944,54,12,39.541666666666664
945,55,10,38.854166666666664
946,54,16,38.0625
947,54,17,37.6875
948,56,8,39.666666666666664
949,58,5,40.895833333333336
950,53,8,38.916666666666664
951,56,17,40.770833333333336
952,50,8,37.4375
953,53,7,35.333333333333336
954,57,9,37.270833333333336
955,55,10,36.645833333333336
956,55,7,40.291666666666664
957,54,11,41.104166666666664
958,55,12,42.4375
959,55,7,39.458333333333336
960,54,13,41.0
961,51,13,38.583333333333336
962,53,11,41.083333333333336
963,54,11,41.291666666666664
964,53,28,42.8125
965,54,11,41.208333333333336
966,57,8,39.208333333333336
967,54,6,39.6875
968,54,0,38.083333333333336
969,55,7,40.291666666666664
970,56,9,40.395833333333336
971,58,14,39.5625
972,59,8,38.020833333333336
973,51,10,37.0625
974,57,7,39.041666666666664
975,53,12,39.916666666666664
976,57,10,42.270833333333336
977,53,33,43.104166666666664
978,54,22,41.4375
979,55,9,38.958333333333336
980,52,22,40.833333333333336
981,54,20,40.291666666666664
982,52,32,44.833333333333336
983,51,23,42.270833333333336
984,56,21,41.291666666666664
985,54,27,42.958333333333336
986,51,16,40.604166666666664
987,51,24,42.291666666666664
988,57,13,40.458333333333336
989,54,21,42.3125
990,53,5,40.625
991,58,26,42.958333333333336
992,55,16,41.979166666666664
993,54,9,40.520833333333336
994,58,14,41.6875
995,54,19,42.6875
996,56,5,40.9375
997,52,22,41.125
998,53,20,40.958333333333336
999,60,11,39.916666666666664
1000,59,12,41.541666666666664
1001,60,9,40.604166666666664
1002,61,17,42.125
1003,54,15,41.645833333333336
1004,55,8,40.75
1005,57,14,40.833333333333336
1006,56,7,37.520833333333336
1007,52,22,41.75
1008,56,5,35.75
1009,53,7,37.729166666666664
1010,55,7,37.833333333333336
1011,59,6,40.208333333333336
1012,55,15,42.291666666666664
1013,57,14,42.270833333333336
1014,54,13,40.1875
1015,60,12,42.5
1016,54,5,37.416666666666664
1017,54,13,37.854166666666664
1018,52,0,36.229166666666664
1019,51,8,40.75
1020,57,15,40.5
1021,55,9,40.291666666666664
1022,53,0,38.479166666666664
1023,59,17,40.020833333333336
1024,58,10,41.3125
1025,56,13,39.4375
1026,52,21,40.708333333333336
1027,54,18,42.479166666666664
1028,55,11,41.4375
1029,55,8,41.625
1030,56,9,41.958333333333336
1031,55,6,38.770833333333336
1032,56,0,38.875
1033,53,19,40.208333333333336
1034,55,8,39.791666666666664
1035,52,11,39.375
1036,56,15,38.0625
1037,53,14,39.895833333333336
1038,53,20,42.354166666666664
1039,55,9,42.041666666666664
1040,56,20,43.1875
1041,53,13,39.9375
1042,54,22,40.333333333333336
1043,58,9,41.895833333333336
1044,56,20,41.854166666666664
1045,54,19,39.270833333333336
1046,56,21,41.520833333333336
1047,55,14,42.666666666666664
1048,62,6,41.958333333333336
1049,55,18,42.541666666666664
1050,51,7,40.791666666666664
1051,56,4,38.354166666666664
1052,52,23,41.708333333333336
1053,55,7,41.833333333333336
1054,56,10,40.083333333333336
1055,60,13,42.3125
1056,55,13,40.895833333333336
1057,54,19,41.458333333333336
1058,54,11,41.479166666666664
1059,56,15,40.833333333333336
1060,53,8,38.875
1061,53,27,43.354166666666664
1062,51,8,40.375
1063,57,9,41.895833333333336
1064,55,20,41.75
1065,59,14,41.625
1066,55,23,40.541666666666664
1067,56,17,40.166666666666664
1068,56,13,41.145833333333336
1069,54,12,41.895833333333336
