Generation,Best,Worst,Average
858,53,8,39.4375
859,52,7,41.416666666666664
860,53,21,42.458333333333336
861,53,22,39.395833333333336
862,53,10,38.958333333333336
863,58,8,38.5
864,58,3,38.708333333333336
865,52,16,38.729166666666664
866,55,4,39.708333333333336
867,53,8,35.75
868,54,8,40.375
869,54,13,37.458333333333336
870,57,5,39.583333333333336
871,52,10,39.895833333333336
872,54,14,39.1875
873,51,9,38.833333333333336
874,56,6,37.75
875,53,13,39.791666666666664
876,55,4,37.020833333333336
877,55,15,42.375
878,59,14,41.083333333333336
879,57,14,40.979166666666664
880,53,8,40.645833333333336
881,56,7,40.3125
882,54,8,39.75
883,55,14,42.104166666666664
884,53,8,38.020833333333336
885,53,7,41.666666666666664
886,59,8,40.708333333333336
887,57,6,39.270833333333336
888,54,9,37.833333333333336
889,56,7,39.104166666666664
890,55,7,36.166666666666664
891,55,13,38.25
892,52,8,36.291666666666664
893,58,11,40.145833333333336
894,51,16,40.708333333333336
895,55,17,38.520833333333336
896,61,11,37.541666666666664
897,59,16,42.5
898,56,5,40.458333333333336
899,56,11,38.083333333333336
900,59,6,39.770833333333336
901,55,10,41.354166666666664
902,55,9,39.479166666666664
903,54,7,38.416666666666664
904,54,10,39.291666666666664
905,52,12,39.541666666666664
906,51,13,38.895833333333336
907,52,10,40.333333333333336
908,56,8,41.979166666666664
909,57,8,42.604166666666664
910,54,18,42.291666666666664
911,55,8,38.3125
912,49,8,36.0625
913,59,7,40.333333333333336
914,53,8,40.416666666666664
915,56,9,41.541666666666664
916,53,10,40.333333333333336
917,55,12,40.0625
918,56,9,37.895833333333336
919,55,12,38.833333333333336
920,56,10,39.145833333333336
921,54,8,39.75
922,54,19,40.125
923,60,12,40.1875
924,53,16,39.791666666666664
925,55,3,39.125
926,54,11,41.5625
927,58,7,39.458333333333336
928,58,10,40.666666666666664
929,55,10,40.708333333333336
930,55,10,39.520833333333336
931,56,8,40.6875
932,55,11,40.1875
933,54,11,38.9375
934,53,14,41.666666666666664
935,59,7,40.833333333333336
936,52,9,39.833333333333336
937,54,8,37.645833333333336
938,56,11,40.770833333333336
939,56,14,42.083333333333336
940,54,16,37.9375
941,56,7,40.270833333333336
942,53,12,39.4375
943,56,15,41.395833333333336
944,56,7,40.583333333333336
945,53,10,39.916666666666664
946,52,13,40.791666666666664
947,56,8,37.5625
948,55,10,39.3125
949,54,22,42.625
950,53,18,40.875
951,55,10,41.958333333333336
952,56,9,39.5
953,56,11,39.3125
954,56,12,39.0
955,60,17,41.166666666666664
956,56,9,41.333333333333336
957,54,9,37.875
958,55,14,39.520833333333336
959,53,8,40.333333333333336
960,57,7,41.375
961,54,8,38.333333333333336
962,55,13,42.479166666666664
963,57,8,38.979166666666664
964,53,14,39.375
965,58,10,39.354166666666664
966,51,5,39.916666666666664
967,49,8,37.916666666666664
968,60,9,39.5625
969,54,11,38.1875
970,58,9,39.166666666666664
971,53,10,40.166666666666664
972,58,12,38.395833333333336
973,57,20,41.0
974,52,3,38.625
975,53,9,37.208333333333336
976,55,9,40.229166666666664
977,56,6,40.25
978,56,22,41.0
979,57,14,40.791666666666664
980,55,11,38.395833333333336
981,55,9,36.4375
982,59,8,39.520833333333336
983,54,11,39.229166666666664
984,56,7,38.1875
985,53,6,38.666666666666664
986,52,7,35.645833333333336
987,56,9,40.041666666666664
988,56,7,40.583333333333336
989,57,14,39.479166666666664
990,57,9,38.270833333333336
991,55,10,38.8125
992,56,11,40.458333333333336
993,53,6,36.541666666666664
994,53,8,38.479166666666664
995,54,7,38.895833333333336
996,57,20,42.0625
997,54,5,40.5625
